id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-6529446-B1,Interactive medication container ,Telaric L.L.C.,Carlos De La Huerga,1996-12-20,2000-07-28,2003-03-04,2003-03-04,https://patents.google.com/patent/US6529446B1/en,https://patentimages.storage.googleapis.com/ac/f4/6f/3ec527be0bea92/US06529446-20030304-D00000.png
US-5852590-A,Interactive label for medication containers and dispensers ,De La Huerga; Carlos,Carlos De La Huerga,1996-12-20,1997-03-28,1998-12-22,1998-12-22,https://patents.google.com/patent/US5852590A/en,https://patentimages.storage.googleapis.com/08/ba/55/1151d1b01df287/US5852590-drawings-page-2.png
US-6259654-B1,Multi-vial medication organizer and dispenser ,"Telaric, L.L.C.",Carlos De La Huerga,1997-03-28,1998-11-03,2001-07-10,2001-07-10,https://patents.google.com/patent/US6259654B1/en,https://patentimages.storage.googleapis.com/e9/b1/a9/64af41afbaae92/US6259654-drawings-page-3.png
US-5599088-A,Flashing footwear light module ,Chien; Tseng L.,Tseng L. Chien,1995-08-21,1995-08-21,1997-02-04,1997-02-04,https://patents.google.com/patent/US5599088A/en,https://patentimages.storage.googleapis.com/8b/15/ee/2ec262653f0998/US5599088-drawings-page-2.png
US-5473746-A,Interactive graphics computer system for planning star-sensor-based satellite attitude maneuvers ,"Loral Federal Systems, Company","Mark D. Pritt, Thomas B. Greening",1993-04-01,1993-04-01,1995-12-05,1995-12-05,https://patents.google.com/patent/US5473746A/en,https://patentimages.storage.googleapis.com/98/21/d6/167fa83ecc79c5/US5473746-drawings-page-3.png
US-5239988-A,Cardio-pulmonary resuscitation aid ,"John L. Swanson, Caterina A. Hardy","John L. Swanson, Caterina V. Hardy, Alan J. Blair, Edith R. Blair",1987-08-19,1991-11-29,1993-08-31,1993-08-31,https://patents.google.com/patent/US5239988A/en,https://patentimages.storage.googleapis.com/49/00/c5/817bec59ff9288/US5239988-drawings-page-2.png
US-5683164-A,Illuminated wheel ,Chien; Tseng Lu,Tseng Lu Chien,1995-11-22,1995-11-22,1997-11-04,1997-11-04,https://patents.google.com/patent/US5683164A/en,https://patentimages.storage.googleapis.com/46/07/57/d8ac41667835a8/US5683164-drawings-page-2.png
US-RE33829-E,Redundant conductor structures for thin film FET driven liquid crystal displays ,General Electric Company,Donald E. Castleberry,1985-07-19,1990-03-02,1992-02-25,1992-02-25,https://patents.google.com/patent/USRE33829E/en,https://patentimages.storage.googleapis.com/f3/5b/91/f0458eda22fa76/USRE33829-drawings-page-2.png
US-4694284-A,Abduction-preventing collar ,"Serge Leveille, Jacqueline Cormier, Ginette Cormier, Pierre Brassard","Serge Leveille, Jacqueline Cormier, Ginette Cormier, Pierre Brassard",1986-04-14,1986-04-14,1987-09-15,1987-09-15,https://patents.google.com/patent/US4694284A/en,https://patentimages.storage.googleapis.com/a8/48/b1/6622d9d347d4c5/US4694284-drawings-page-2.png
US-6144619-A,Flight watch with multiple timers and alarm indicating means ,Reisman; John P.,John P. Reisman,1998-11-02,1998-11-02,2000-11-07,2000-11-07,https://patents.google.com/patent/US6144619A/en,https://patentimages.storage.googleapis.com/4c/b8/f3/b35e4430d92d6a/US6144619-drawings-page-2.png
EP-0551289-B1,Communication receiver providing displayed operating instructions ,"Motorola, Inc.",Patrick S. Kung,1990-09-04,1991-08-15,2000-01-12,2000-01-12,https://patents.google.com/patent/EP0551289B1/en,https://patentimages.storage.googleapis.com/cd/b7/7e/b20d4d06381e2f/00280001.png
US-2004233788-A1,Wearable electronic device with multiple display functionality ,"Plancon Michel G., Galie Louis M., Herbert Schwartz, Gerhard Stotz","Michel Plancon, Louis Galie, Herbert Schwartz, Gerhard Stotz",2003-05-20,2003-05-20,2004-11-25,,https://patents.google.com/patent/US20040233788A1/en,https://patentimages.storage.googleapis.com/fe/45/6b/04802aa2ae611d/US20040233788A1-20041125-D00000.png
