id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-4694503-A,Control top bag ,Dennis Hydorn,Dennis Hydorn,1986-03-20,1986-03-20,1987-09-15,1987-09-15,https://patents.google.com/patent/US4694503A/en,https://patentimages.storage.googleapis.com/94/2c/b1/a2ac37dbd15b19/US4694503-drawings-page-2.png
ES-2263795-T3,METHOD AND APPLIANCE TO DISINFECT ARTICLES. ,Roteck Limited,David Gilbert,2001-08-01,2002-08-01,2006-12-16,2006-12-16,https://patents.google.com/patent/ES2263795T3/en,
US-4227388-A,Security covering box ,"Gus Nigrelli, Bruce Baron","Gus Nigrelli, Bruce Baron",1979-02-12,1979-02-12,1980-10-14,1980-10-14,https://patents.google.com/patent/US4227388A/en,https://patentimages.storage.googleapis.com/9d/08/31/1e64714c3ec974/US4227388-drawings-page-2.png
US-2003037674-A1,Regenerable filter with localized and efficient heating ,"Allie Mark C., Verdegan Barry M., Schukar Murray R., Haberkamp William C., Cheng C. Raymond, Henrichsen Matthew P.","Mark Allie, Barry Verdegan, Murray Schukar, William Haberkamp, C. Cheng, Matthew Henrichsen",2001-08-23,2001-08-23,2003-02-27,,https://patents.google.com/patent/US20030037674A1/en,https://patentimages.storage.googleapis.com/92/20/e2/0da53dda4293f8/US20030037674A1-20030227-D00000.png
TW-M605235-U,Door handle device ,田晉五金製品股份有限公司,"林清田, 林瑋峻",2020-07-10,2020-07-10,2020-12-11,,https://patents.google.com/patent/TWM605235U/en,https://patentimages.storage.googleapis.com/f9/78/28/02902c514c35db/109208824-A0101-14-0001-1.png
US-5360245-A,Removable door lock for hotels and the like ,"Johnnie David, Melanise David","Johnnie David, Melanise David",1994-02-22,1994-02-22,1994-11-01,1994-11-01,https://patents.google.com/patent/US5360245A/en,https://patentimages.storage.googleapis.com/cc/3f/b4/4fdc127e1b6c03/US5360245-drawings-page-2.png
US-4199060-A,Lock installation kit ,"Howard Hardware Products, Inc.",Joel A. Howard,1978-07-20,1978-07-20,1980-04-22,1980-04-22,https://patents.google.com/patent/US4199060A/en,https://patentimages.storage.googleapis.com/62/d6/b4/aabadf9d9ec58f/US4199060-drawings-page-2.png
US-349195-A,Combined latch and lock ,,,,,1886-09-14,1886-09-14,https://patents.google.com/patent/US349195A/en,https://patentimages.storage.googleapis.com/3a/2e/80/0aeea117151120/US349195-drawings-page-1.png
US-4550581-A,Break-away knob driver ,Best Lock Corporation,"Walter E. Best, William R. Foshee",1981-06-05,1983-07-22,1985-11-05,1985-11-05,https://patents.google.com/patent/US4550581A/en,https://patentimages.storage.googleapis.com/8e/93/7c/b7d5e9f2278f43/US4550581-drawings-page-2.png
CN-114453205-A,Electrostatic glue spraying device for manufacturing polyurethane roller and glue spraying process thereof ,依合斯工程塑胶（上海）有限公司,张一鹏,2022-01-20,2022-01-20,2022-05-10,,https://patents.google.com/patent/CN114453205A/en,https://patentimages.storage.googleapis.com/44/52/26/de72c8fbd872d9/220119174505.png
CN-212743612-U,Intelligent door handle with voice prompt function ,黄河水利职业技术学院,"赵诗捷, 刘娟",2020-01-06,2020-01-06,2021-03-19,2021-03-19,https://patents.google.com/patent/CN212743612U/en,https://patentimages.storage.googleapis.com/69/86/51/5e10241521de5a/DEST_PATH_HSB0000190491510000011.png
CN-212758660-U,Artificial climate box ,广州市康恒仪器有限公司,许伟迟,2020-05-28,2020-05-28,2021-03-23,2021-03-23,https://patents.google.com/patent/CN212758660U/en,https://patentimages.storage.googleapis.com/80/35/d8/87e927f4d8d9a5/200528154213.png
CN-213096478-U,Key ring ,冯润新,冯润新,2020-05-27,2020-05-27,2021-05-04,2021-05-04,https://patents.google.com/patent/CN213096478U/en,https://patentimages.storage.googleapis.com/40/58/96/ae859d201dd23e/200527101140.png
CN-211978512-U,A capability test device for electric power iron annex ,南京云海电气有限公司,陈辰,2020-04-16,2020-04-16,2020-11-20,2020-11-20,https://patents.google.com/patent/CN211978512U/en,https://patentimages.storage.googleapis.com/5b/5e/4a/cd71c70ab4eb21/HDA0002453790790000011.png
CN-210895435-U,Legal provision querier ,广州本诺投资有限公司,黎雪坤,2020-01-08,2020-01-08,2020-06-30,2020-06-30,https://patents.google.com/patent/CN210895435U/en,https://patentimages.storage.googleapis.com/da/ff/e7/cff2656f1609dd/200107191519.png
CN-211401140-U,Detection device for door handle convenient to adjust and detect angle ,宁波科方达机电有限公司,张涛,2019-11-25,2019-11-25,2020-09-01,2020-09-01,https://patents.google.com/patent/CN211401140U/en,https://patentimages.storage.googleapis.com/8b/a4/08/ca03b75f64ddaf/HDA0002287130930000011.png
US-2023346149-A1,Camouflaged parcel receptacle ,Donald Weijland,Donald Weijland,2022-04-29,2023-01-20,2023-11-02,,https://patents.google.com/patent/US20230346149A1/en,https://patentimages.storage.googleapis.com/f0/c8/1b/b95ead911a2836/US20230346149A1-20231102-D00000.png
US-2024229546-A9,Negative poisson`s ratio materials for doors and windows ,Joon Bu Park,Joon Bu Park,2022-10-21,2022-10-21,2024-07-11,,https://patents.google.com/patent/US20240229546A9/en,https://patentimages.storage.googleapis.com/5d/4b/43/8ec053d4484380/US20240229546A9-20240711-D00000.png
US-4848813-A,Door-bolt assembly ,Gerhard Fildan,Gerhard Fildan,1986-10-23,1987-10-22,1989-07-18,1989-07-18,https://patents.google.com/patent/US4848813A/en,https://patentimages.storage.googleapis.com/1d/f6/b1/df5dd7d5523dae/US4848813-drawings-page-2.png
US-2024116187-A1,Environmental factor-based surface maintenance system ,"Disney Enterprises, Inc.",Eric J. Moy,2022-10-11,2022-10-11,2024-04-11,,https://patents.google.com/patent/US20240116187A1/en,https://patentimages.storage.googleapis.com/96/76/48/15206eff82f13f/US20240116187A1-20240411-D00000.png
US-2024164665-A1,System and method for assessment of stroke patients and personalized rehabilitation ,University Of Pittsburgh - Of The Commonwealth System Of Higher Education,"Amit Sethi, Marcus C. Allen, William W. Clark",2021-03-02,2022-03-02,2024-05-23,,https://patents.google.com/patent/US20240164665A1/en,https://patentimages.storage.googleapis.com/86/b8/49/d9e74e7cde21e4/US20240164665A1-20240523-D00000.png
US-2023364282-A1,Electrically energized door latch box for transferring electric power through a door lockset ,Tom Chi,Tom Chi,2020-03-27,2021-03-25,2023-11-16,,https://patents.google.com/patent/US20230364282A1/en,https://patentimages.storage.googleapis.com/4c/f5/7c/b8be1bef40b0e1/US20230364282A1-20231116-D00000.png
WO-2021020381-A1,Biological information gathering system and wearable device ,コネクトフリー株式会社,久利寿 帝都,2019-07-30,2020-07-28,2021-02-04,,https://patents.google.com/patent/WO2021020381A1/en,https://patentimages.storage.googleapis.com/c8/68/dd/c7c7315f86c5da/JPOXMLDOC01-appb-D000001.png
US-2760460-A,"Burglar alarms for windows, doors and other openings ",Short Edward,Short Edward,1952-08-09,1952-08-09,1956-08-28,1956-08-28,https://patents.google.com/patent/US2760460A/en,https://patentimages.storage.googleapis.com/12/bb/10/7855bff3e699b6/US2760460-drawings-page-1.png
JP-H0542093-B2,Patent JPH0542093B2 ,Tokyo Shibaura Electric Co,"Keiji Ooya, Yoshio Kawakami",1986-04-18,1986-04-18,1993-06-25,,https://patents.google.com/patent/JPH0542093B2/en,
DE-423689-C,Device for opening doors using footsteps ,Georg Schenkel,,1925-01-13,1925-01-13,1926-01-08,1926-01-08,https://patents.google.com/patent/DE423689C/en,
CH-187646-A,Lock for doors. ,Maurer Peter Hans,Maurer-Peter Hans,1936-04-29,1936-04-29,1936-11-30,,https://patents.google.com/patent/CH187646A/en,
JP-3065873-U,Hanging type advertising equipment ,株式会社  月刊ビルディング,政義 椎葉,1999-07-19,1999-07-19,2000-02-08,2000-02-08,https://patents.google.com/patent/JP3065873U/en,
JP-3007738-U,Foot-operated door knob device ,哲也 渡辺,哲也 渡辺,1994-08-11,1994-08-11,1995-02-28,1995-02-28,https://patents.google.com/patent/JP3007738U/en,
DE-922995-C,Process for the production of forged or cast door handles ,Leichtmetall Verarbeitungswerk,,1949-08-30,1951-04-10,1955-01-31,1955-01-31,https://patents.google.com/patent/DE922995C/en,
DE-867416-C,Electric door switch ,Ernst Schneider,Ernst Schneider,1950-07-28,1951-05-16,1953-02-16,1953-02-16,https://patents.google.com/patent/DE867416C/en,
KR-20230038435-A,Door handle with hand sanitizer installed ,온순건,온순건,2021-03-19,2023-03-02,2023-03-20,,https://patents.google.com/patent/KR20230038435A/en,https://patentimages.storage.googleapis.com/ea/b1/f9/da0f8714b829bb/pat00001.png
JP-2024061278-A,Heating Control System ,"ａｒｔｉｅｎｃｅ株式会社, Artience Co Ltd","二郎 千阪, Jiro Chisaka, 智紀 池上, Tomonori Ikegami, 健二郎 丸山, Kenjiro Maruyama",2022-10-21,2022-10-21,2024-05-07,,https://patents.google.com/patent/JP2024061278A/en,https://patentimages.storage.googleapis.com/3b/e7/e3/2805daf1875ecc/2024061278000002.png
JP-2024018802-A,Building virtual display program and building virtual display system ,"株式会社Arklet, Arklet Co Ltd","青夏 山下, Seika Yamashita, 学宜 平野, Satoyoshi Hirano, 賢太 塚上, Kenta Tsukagami, 誉子 浅野, Takako Asano",2022-07-29,2022-07-29,2024-02-08,,https://patents.google.com/patent/JP2024018802A/en,https://patentimages.storage.googleapis.com/4e/4a/cd/1faa732857c07f/2024018802000002.png
US-5555779-A,Wheelchair passenger door opener ,Holden; David J.,David J. Holden,1995-08-01,1995-08-01,1996-09-17,1996-09-17,https://patents.google.com/patent/US5555779A/en,https://patentimages.storage.googleapis.com/12/ee/ce/5c0111245ab122/US5555779-drawings-page-2.png
TW-M632879-U,Single-sided hidden door lock structure ,禾鉅工業有限公司,黃荺媃,2022-07-08,2022-07-08,2022-10-01,,https://patents.google.com/patent/TWM632879U/en,https://patentimages.storage.googleapis.com/8f/1c/b8/b37ba8a20163ec/111207353-A0101-14-0001-1.png
JP-2024518283-A,Electromechanical door lock actuator device with width adjustable gripper mechanism and kit with different gripper jaws ,ダナロック エーピーエス,オーバーガアード，ヘニング,2021-05-03,2022-04-07,2024-05-01,,https://patents.google.com/patent/JP2024518283A/en,https://patentimages.storage.googleapis.com/b3/83/f3/bfb3191bfafdc2/2024518283000002.png
KR-20230082100-A,a sterilization robot for bar type handle of a door ,주식회사 엘엔와이,남나연,2021-12-01,2021-12-01,2023-06-08,,https://patents.google.com/patent/KR20230082100A/en,https://patentimages.storage.googleapis.com/59/bd/03/ca1a7c37febdc7/pat00001.png
JP-2023020218-A,Door for temporary unit and temporary unit ,"株式会社ハマネツ, Hamanetsu:Kk","大策 金澤, Daisaku Kanazawa",2021-07-30,2021-07-30,2023-02-09,,https://patents.google.com/patent/JP2023020218A/en,https://patentimages.storage.googleapis.com/62/2b/88/82807415ab3a00/2023020218000002.png
BR-102021010942-A2,"MECHANICAL DEVICE FOR OPENING AND CLOSING DOORS FOR DIFFERENT TYPES OF HANDLES, BALL OR LEVER, ACTIVATED BY PEDAL ",Universidade Federal Do Reconcavo Da Bahia - Ufrb,"Maurício Chagas De Menezes Júnior, Lucas De Souza Lessa Freitas",2021-06-07,2021-06-07,2022-12-13,,https://patents.google.com/patent/BR102021010942A2/en,https://patentimages.storage.googleapis.com/ba/9a/5a/421e9e0d225345/img0001.png
KR-20220135128-A,"A house equipped with a wood stove or boiler that has the same colorless plastic flies and mosquito-repelling vinyl and mosquito net bricks, but can be used separately or as a smelting machine ",이제완,이제완,2021-03-29,2021-03-29,2022-10-06,,https://patents.google.com/patent/KR20220135128A/en,https://patentimages.storage.googleapis.com/0c/7c/23/c112bb714e1c00/pat00003.png
TW-M617642-U,Extended type disinfection device ,歐斯逖科技股份有限公司,何志峯,2021-03-19,2021-03-19,2021-10-01,,https://patents.google.com/patent/TWM617642U/en,https://patentimages.storage.googleapis.com/5d/11/b3/a9073b203ebadb/110202985-A0101-14-0001-1.png
TW-M617225-U,Simplified sterilizer ,歐斯逖科技股份有限公司,何志峯,2021-03-19,2021-03-19,2021-09-21,,https://patents.google.com/patent/TWM617225U/en,https://patentimages.storage.googleapis.com/f1/9a/a2/01139cddf1d7a4/110202984-A0101-14-0001-1.png
KR-20220008001-A,Antibacterial cover for rotary round door handle ,김원섭,김원섭,2020-07-13,2020-07-13,2022-01-20,,https://patents.google.com/patent/KR20220008001A/en,https://patentimages.storage.googleapis.com/e7/62/b4/8e922edf674622/pat00001.png
DE-202020103876-U1,Foot actuator for a door handle ,Wetec Maschinen Gmbh,,2020-04-06,2020-07-03,2020-09-24,,https://patents.google.com/patent/DE202020103876U1/en,https://patentimages.storage.googleapis.com/60/53/de/285606991a1ca1/DE202020103876U1_0001.png
JP-2021194983-A,Auxiliary handle ,"株式会社湘南技研, Shonan Giken:Kk","光郎 栗田, Mitsuo Kurita",2020-06-12,2020-06-12,2021-12-27,,https://patents.google.com/patent/JP2021194983A/en,https://patentimages.storage.googleapis.com/15/20/f3/5af06110b82fbd/2021194983-3.png
JP-2021188347-A,Door opener ,"株式会社ファンプロジェクト, Fun Project Co Ltd","修平 林, Shuhei Hayashi",2020-05-28,2020-05-28,2021-12-13,,https://patents.google.com/patent/JP2021188347A/en,https://patentimages.storage.googleapis.com/0a/20/e0/c2f566d26f8d5c/2021188347-3.png
US-5944366-A,Latch bolt adapter ,"Talleres De Escoriaza, S.A.",Luis Angel Ruano Aramburu,1996-07-24,1997-07-24,1999-08-31,1999-08-31,https://patents.google.com/patent/US5944366A/en,https://patentimages.storage.googleapis.com/54/0f/5e/caca8f7e67c74c/US5944366-drawings-page-2.png
US-2002004133-A1,Paint mask ,Nasser Nakib,Nasser Nakib,2000-02-23,2001-02-23,2002-01-10,,https://patents.google.com/patent/US20020004133A1/en,https://patentimages.storage.googleapis.com/aa/71/7c/b9c2085c7b225e/US20020004133A1-20020110-D00000.png
DE-3400943-A1,Mortise lock equipped with a bolt ,Michael 4000 Düsseldorf Holder,Michael 4000 Düsseldorf Holder,1984-01-13,1984-01-13,1984-08-02,,https://patents.google.com/patent/DE3400943A1/en,
JP-H11106540-A,Luminescent resin foam ,"Risoo:Kk, 有限会社リソー","Tamio Yamane, 民男 山根",1997-10-07,1997-10-07,1999-04-20,,https://patents.google.com/patent/JPH11106540A/en,
DE-102020002202-A1,"Door handle Device for hand-protected operation of door handles, handle knobs, switches and buttons ",Philipp Müller,Anmelder Gleich,2020-04-07,2020-04-07,2021-10-07,,https://patents.google.com/patent/DE102020002202A1/en,https://patentimages.storage.googleapis.com/bb/72/e7/cf73bc112d8666/DE102020002202A1_0001.png
CN-203294631-U,Waterproof garbage bin capable of preventing the four pests ,杜永胜,杜永胜,2013-05-17,2013-05-17,2013-11-20,2013-11-20,https://patents.google.com/patent/CN203294631U/en,https://patentimages.storage.googleapis.com/61/26/98/31535588d1b8f1/130517151549.png
CN-202422308-U,Adjustable doorbell ,李海东,"李海东, 邱芳菲, 袁鑫",2012-01-06,2012-01-06,2012-09-05,2012-09-05,https://patents.google.com/patent/CN202422308U/en,https://patentimages.storage.googleapis.com/b8/01/35/1289345a349a8a/HSA00000651860500011.png
CN-115970032-A,"Door handle disinfection method and device, electronic equipment and vehicle ",长城汽车股份有限公司,"楚皂培, 崔子国, 孟雷, 徐晶, 李双硕, 崔艳涛",2023-02-17,2023-02-17,2023-04-18,,https://patents.google.com/patent/CN115970032A/en,https://patentimages.storage.googleapis.com/8a/28/14/23af19c556b43b/HDA0004082697470000011.png
CN-115613913-A,Hidden door handle touch control method and touch processing system ,南京美均电子科技有限公司,"晋志勇, 周志华, 徐波",2022-12-14,2022-12-14,2023-01-17,,https://patents.google.com/patent/CN115613913A/en,https://patentimages.storage.googleapis.com/db/d2/4b/e63dea88646c4b/221129151931.png
CN-115761485-A,Method for identifying U-shaped groove on side edge of door handle plate applied to spraying system ,埃夫特智能装备股份有限公司,"王慧星, 冯浩, 李耀东, 马英, 易廷昊, 张震, 王玉成, 翟昱",2022-11-07,2022-11-07,2023-03-07,,https://patents.google.com/patent/CN115761485A/en,https://patentimages.storage.googleapis.com/fb/43/c3/c0cb625b21e51a/HDA0003930456430000011.png
JP-3086098-U,Door unlocking attachment ,龍也 上甲,"貞夫 齋藤, 純弘 長谷川, 龍也 上甲",2001-11-16,2001-11-16,2002-05-31,2002-05-31,https://patents.google.com/patent/JP3086098U/en,
CN-2219932-Y,Door handle controller with door holding latch lock ,王敬明,王敬明,1995-04-10,1995-04-10,1996-02-14,1996-02-14,https://patents.google.com/patent/CN2219932Y/en,https://patentimages.storage.googleapis.com/10/49/05/1a3c261f1bda80/Y9520846200111.png
JP-H0230731-Y2,Patent JPH0230731Y2 ,,,1984-08-11,1984-08-11,1990-08-20,1990-08-20,https://patents.google.com/patent/JPH0230731Y2/en,
JP-H0630232-Y2,Human form ,陽子 齋藤,陽子 齋藤,1988-02-12,1988-02-12,1994-08-17,1994-08-17,https://patents.google.com/patent/JPH0630232Y2/en,
JP-S6133414-Y2,Patent JPS6133414Y2 ,,,1982-03-03,1982-03-03,1986-09-30,1986-09-30,https://patents.google.com/patent/JPS6133414Y2/en,
US-4948075-A,Retention ring assemblies for supporting refuse bags ,Allen Johnny G,Johnny G. Allen,1989-07-17,1989-07-17,1990-08-14,1990-08-14,https://patents.google.com/patent/US4948075A/en,https://patentimages.storage.googleapis.com/74/2f/87/426e8c506b18f3/US4948075-drawings-page-2.png
CN-110962373-A,Plastic product disinfection device ,徐州天骋智能科技有限公司,李�杰,2019-11-28,2019-11-28,2020-04-07,,https://patents.google.com/patent/CN110962373A/en,https://patentimages.storage.googleapis.com/b4/97/70/49e4b40b5fbda4/1911282148471.png
KR-20210017880-A,A windowproof door ,한세영,한세영,2019-08-06,2019-08-06,2021-02-17,,https://patents.google.com/patent/KR20210017880A/en,https://patentimages.storage.googleapis.com/fc/57/b9/aad4a8c3d4ab4c/pat00001.png
JP-2021019403-A,Non-contact power supply device ,"株式会社東海理化電機製作所, Tokai Rika Co Ltd","恒司 石沢, Koji Ishizawa, 恒司 石沢",2019-07-18,2019-07-18,2021-02-15,,https://patents.google.com/patent/JP2021019403A/en,https://patentimages.storage.googleapis.com/59/ba/4e/9cb06101446d5e/2021019403-3.png
